"Background_t123"	"Background_t21"	"Alternate_t123"	"Alternate_t23"	"File"	"Windows"	"Stat"	"Stat.Mean"	"Stat.SD"	"Dpos"	"DposAlternate"	"DposOutlier"	"OutlierAlternate"	"OutlierAlternatePC"	"ModelType"
"1.2"	"0.6"	"1.2"	"0.2"	"Alternate_t123-1.2_t23-0.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fhomD0"	18.3488707937475	29.4812062827908	5505	1000	1000	981	98.1	"gene flow P3-P2"
"1.2"	"0.6"	"1.2"	"0.2"	"Alternate_t123-1.2_t23-0.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fdD0"	13.916569065228	23.8139040923388	5505	1000	1000	976	97.6	"gene flow P3-P2"
"1.2"	"0.6"	"1.2"	"0.4"	"Alternate_t123-1.2_t23-0.4.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"D"	7.99615322061421	59.9119130533219	5491	986	1000	599	59.9	"gene flow P3-P2"
"1.2"	"0.6"	"1.2"	"0.4"	"Alternate_t123-1.2_t23-0.4.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fGD0"	16.3084982125678	25.6628647447887	5491	986	1000	927	92.7	"gene flow P3-P2"
"1.2"	"0.6"	"1.2"	"0.4"	"Alternate_t123-1.2_t23-0.4.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fhomD0"	15.3550250169332	24.144653005091	5491	986	1000	924	92.4	"gene flow P3-P2"
"1.2"	"0.6"	"1.2"	"0.4"	"Alternate_t123-1.2_t23-0.4.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fdD0"	10.8444459820215	18.040408980325	5491	986	1000	915	91.5	"gene flow P3-P2"
"1.2"	"0.6"	"1.4"	"1.2"	"Alternate_t123-1.4_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"D"	2.99722563107388	57.3021949617301	5252	747	1000	270	27	"Ancestral structure"
"1.2"	"0.6"	"1.4"	"1.2"	"Alternate_t123-1.4_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fGD0"	7.71285981440594	10.4415384376806	5252	747	1000	484	48.4	"Ancestral structure"
"1.2"	"0.6"	"1.4"	"1.2"	"Alternate_t123-1.4_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fhomD0"	7.28357313569307	9.89535812065303	5252	747	1000	487	48.7	"Ancestral structure"
"1.2"	"0.6"	"1.4"	"1.2"	"Alternate_t123-1.4_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fdD0"	4.61681520968393	6.26188045083386	5252	747	1000	452	45.2	"Ancestral structure"
"1.2"	"0.6"	"1.6"	"1.2"	"Alternate_t123-1.6_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"D"	5.47516979120477	58.1907273666948	5399	894	1000	398	39.8	"Ancestral structure"
"1.2"	"0.6"	"1.6"	"1.2"	"Alternate_t123-1.6_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fGD0"	9.13695782335803	12.5053215174861	5399	894	1000	642	64.2	"Ancestral structure"
"1.2"	"0.6"	"1.6"	"1.2"	"Alternate_t123-1.6_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fhomD0"	8.66096100392295	11.9084001661424	5399	894	1000	645	64.5	"Ancestral structure"
"1.2"	"0.6"	"1.6"	"1.2"	"Alternate_t123-1.6_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fdD0"	5.4937214526616	7.59501470440409	5399	894	1000	608	60.8	"Ancestral structure"
"1.2"	"0.6"	"1.8"	"1.2"	"Alternate_t123-1.8_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"D"	6.78498849399936	58.8500223599722	5463	958	1000	460	46	"Ancestral structure"
"1.2"	"0.6"	"1.8"	"1.2"	"Alternate_t123-1.8_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fGD0"	10.4501161227366	14.3454615291065	5463	958	1000	761	76.1	"Ancestral structure"
"1.2"	"0.6"	"1.8"	"1.2"	"Alternate_t123-1.8_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fhomD0"	9.94970857901885	13.7537211133698	5463	958	1000	767	76.7	"Ancestral structure"
"1.2"	"0.6"	"1.8"	"1.2"	"Alternate_t123-1.8_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fdD0"	6.34140541447556	8.84718013025301	5463	958	1000	739	73.9	"Ancestral structure"
"1.2"	"0.6"	"2.0"	"1.2"	"Alternate_t123-2.0_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"D"	7.63124737967032	59.5385736196653	5488	983	1000	533	53.3	"Ancestral structure"
"1.2"	"0.6"	"2.0"	"1.2"	"Alternate_t123-2.0_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fGD0"	11.438968373258	15.7886102350246	5488	983	1000	825	82.5	"Ancestral structure"
"1.2"	"0.6"	"2.0"	"1.2"	"Alternate_t123-2.0_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fhomD0"	10.9413202462172	15.2324113819584	5488	983	1000	832	83.2	"Ancestral structure"
"1.2"	"0.6"	"2.0"	"1.2"	"Alternate_t123-2.0_t23-1.2.Background_t123-1.2_t21-0.6.10000.sg.csv"	10000	"fdD0"	7.09549548374636	10.0578525963011	5488	983	1000	811	81.1	"Ancestral structure"
"1.2"	"0.8"	"0.8"	"0.2"	"Alternate_t123-0.8_t23-0.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D"	7.60437903547417	59.758106545371	5468	983	1000	472	47.2	"gene flow P2-P3"
"1.2"	"0.8"	"0.8"	"0.2"	"Alternate_t123-0.8_t23-0.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0"	19.645870305479	31.925485761009	5468	983	1000	912	91.2	"gene flow P2-P3"
"1.2"	"0.8"	"0.8"	"0.2"	"Alternate_t123-0.8_t23-0.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0"	17.9958091474181	25.7994202388749	5468	983	1000	908	90.8	"gene flow P2-P3"
"1.2"	"0.8"	"0.8"	"0.2"	"Alternate_t123-0.8_t23-0.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0"	12.4505046143881	19.5564197305988	5468	983	1000	890	89	"gene flow P2-P3"
"1.2"	"0.8"	"0.8"	"0.4"	"Alternate_t123-0.8_t23-0.4.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D"	6.46036509905249	58.9835240242471	5420	935	1000	394	39.4	"gene flow P2-P3"
"1.2"	"0.8"	"0.8"	"0.4"	"Alternate_t123-0.8_t23-0.4.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0"	15.9028385426677	22.8152759330338	5420	935	1000	779	77.9	"gene flow P2-P3"
"1.2"	"0.8"	"0.8"	"0.4"	"Alternate_t123-0.8_t23-0.4.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0"	14.5497398739266	20.0010245774838	5420	935	1000	773	77.3	"gene flow P2-P3"
"1.2"	"0.8"	"0.8"	"0.4"	"Alternate_t123-0.8_t23-0.4.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0"	9.49066597416494	14.0729565798544	5420	935	1000	755	75.5	"gene flow P2-P3"
"1.2"	"0.8"	"0.8"	"0.6"	"Alternate_t123-0.8_t23-0.6.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D"	3.57670606501433	57.8576985997839	5256	771	1000	248	24.8	"gene flow P2-P3"
"1.2"	"0.8"	"0.8"	"0.6"	"Alternate_t123-0.8_t23-0.6.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0"	11.5431270110272	15.1822518882146	5256	771	1000	533	53.3	"gene flow P2-P3"
"1.2"	"0.8"	"0.8"	"0.6"	"Alternate_t123-0.8_t23-0.6.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0"	10.7153927112428	13.7125623476826	5256	771	1000	528	52.8	"gene flow P2-P3"
"1.2"	"0.8"	"0.8"	"0.6"	"Alternate_t123-0.8_t23-0.6.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0"	6.67365650322945	8.99498309832991	5256	771	1000	502	50.2	"gene flow P2-P3"
"1.2"	"0.8"	"1.2"	"0.2"	"Alternate_t123-1.2_t23-0.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D"	8.92378681442015	61.0494121401855	5485	1000	1000	643	64.3	"gene flow P3-P2"
"1.2"	"0.8"	"1.2"	"0.2"	"Alternate_t123-1.2_t23-0.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0"	21.5811040220162	35.6389606034585	5485	1000	1000	973	97.3	"gene flow P3-P2"
"1.2"	"0.8"	"1.2"	"0.2"	"Alternate_t123-1.2_t23-0.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0"	20.1769965818381	29.1001390639914	5485	1000	1000	975	97.5	"gene flow P3-P2"
"1.2"	"0.8"	"1.2"	"0.2"	"Alternate_t123-1.2_t23-0.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0"	14.8933376739971	23.5908987404726	5485	1000	1000	971	97.1	"gene flow P3-P2"
"1.2"	"0.8"	"1.2"	"0.4"	"Alternate_t123-1.2_t23-0.4.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D"	8.31303030843842	60.5010525216593	5471	986	1000	588	58.8	"gene flow P3-P2"
"1.2"	"0.8"	"1.2"	"0.4"	"Alternate_t123-1.2_t23-0.4.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0"	18.2109701061705	25.3932562973837	5471	986	1000	907	90.7	"gene flow P3-P2"
"1.2"	"0.8"	"1.2"	"0.4"	"Alternate_t123-1.2_t23-0.4.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0"	17.1768844634952	23.8853988880146	5471	986	1000	903	90.3	"gene flow P3-P2"
"1.2"	"0.8"	"1.2"	"0.4"	"Alternate_t123-1.2_t23-0.4.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0"	11.812483517652	17.8879044396726	5471	986	1000	887	88.7	"gene flow P3-P2"
"1.2"	"0.8"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D"	7.53072263460359	59.7917702243218	5456	971	1000	502	50.2	"gene flow P3-P2"
"1.2"	"0.8"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0"	15.4218372878224	20.5749547759408	5456	971	1000	816	81.6	"gene flow P3-P2"
"1.2"	"0.8"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0"	14.4782413339593	19.1094062779573	5456	971	1000	818	81.8	"gene flow P3-P2"
"1.2"	"0.8"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0"	9.47027156016569	13.4491806766106	5456	971	1000	798	79.8	"gene flow P3-P2"
"1.2"	"0.8"	"1.4"	"1.2"	"Alternate_t123-1.4_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D"	3.31810466233012	57.9474965266766	5232	747	1000	251	25.1	"Ancestral structure"
"1.2"	"0.8"	"1.4"	"1.2"	"Alternate_t123-1.4_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0"	9.66937946740233	11.2432749321863	5232	747	1000	411	41.1	"Ancestral structure"
"1.2"	"0.8"	"1.4"	"1.2"	"Alternate_t123-1.4_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0"	9.15780172791705	10.6541592705135	5232	747	1000	414	41.4	"Ancestral structure"
"1.2"	"0.8"	"1.4"	"1.2"	"Alternate_t123-1.4_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0"	5.60526718636353	6.69717006586537	5232	747	1000	393	39.3	"Ancestral structure"
"1.2"	"0.8"	"1.6"	"1.2"	"Alternate_t123-1.6_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D"	5.79406507851215	58.8121176478922	5379	894	1000	371	37.1	"Ancestral structure"
"1.2"	"0.8"	"1.6"	"1.2"	"Alternate_t123-1.6_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0"	11.0453037790963	12.9661966713096	5379	894	1000	565	56.5	"Ancestral structure"
"1.2"	"0.8"	"1.6"	"1.2"	"Alternate_t123-1.6_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0"	10.4890910935085	12.3363173974292	5379	894	1000	572	57.2	"Ancestral structure"
"1.2"	"0.8"	"1.6"	"1.2"	"Alternate_t123-1.6_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0"	6.45842100031865	7.84665775369357	5379	894	1000	543	54.3	"Ancestral structure"
"1.2"	"0.8"	"1.8"	"1.2"	"Alternate_t123-1.8_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D"	7.10283519233222	59.4569957979893	5443	958	1000	441	44.1	"Ancestral structure"
"1.2"	"0.8"	"1.8"	"1.2"	"Alternate_t123-1.8_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0"	12.3408484575526	14.5821413814219	5443	958	1000	693	69.3	"Ancestral structure"
"1.2"	"0.8"	"1.8"	"1.2"	"Alternate_t123-1.8_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0"	11.7610785410586	13.9624408779059	5443	958	1000	701	70.1	"Ancestral structure"
"1.2"	"0.8"	"1.8"	"1.2"	"Alternate_t123-1.8_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0"	7.29787657855484	8.97630161468536	5443	958	1000	675	67.5	"Ancestral structure"
"1.2"	"0.8"	"2.0"	"1.2"	"Alternate_t123-2.0_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"D"	7.9484165966577	60.133590357828	5468	983	1000	515	51.5	"Ancestral structure"
"1.2"	"0.8"	"2.0"	"1.2"	"Alternate_t123-2.0_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fGD0"	13.3246730534325	15.8912160632655	5468	983	1000	762	76.2	"Ancestral structure"
"1.2"	"0.8"	"2.0"	"1.2"	"Alternate_t123-2.0_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fhomD0"	12.748035487023	15.3089280054266	5468	983	1000	768	76.8	"Ancestral structure"
"1.2"	"0.8"	"2.0"	"1.2"	"Alternate_t123-2.0_t23-1.2.Background_t123-1.2_t21-0.8.10000.sg.csv"	10000	"fdD0"	8.0503518018643	10.1042379806073	5468	983	1000	756	75.6	"Ancestral structure"
"1.2"	"1.0"	"1.0"	"0.2"	"Alternate_t123-1.0_t23-0.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D"	7.98741967112157	61.5780663508971	5433	997	1000	632	63.2	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.2"	"Alternate_t123-1.0_t23-0.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0"	23.5822402022069	30.1485519474889	5433	997	1000	936	93.6	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.2"	"Alternate_t123-1.0_t23-0.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fhomD0"	22.1650677767605	27.5553909190539	5433	997	1000	936	93.6	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.2"	"Alternate_t123-1.0_t23-0.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fdD0"	15.5750109162396	21.9422291287515	5433	997	1000	929	92.9	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.4"	"Alternate_t123-1.0_t23-0.4.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D"	7.06459628465921	60.7525032213516	5415	979	1000	508	50.8	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.4"	"Alternate_t123-1.0_t23-0.4.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0"	20.147015856879	23.7906501154469	5415	979	1000	836	83.6	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.4"	"Alternate_t123-1.0_t23-0.4.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fhomD0"	18.8094322805485	21.9177354526554	5415	979	1000	834	83.4	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.4"	"Alternate_t123-1.0_t23-0.4.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fdD0"	12.266968977156	15.9426860866072	5415	979	1000	825	82.5	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.6"	"Alternate_t123-1.0_t23-0.6.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D"	5.42998927143839	59.7207912317062	5348	912	1000	404	40.4	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.6"	"Alternate_t123-1.0_t23-0.6.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0"	Inf	NA	5348	912	1000	637	63.7	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.6"	"Alternate_t123-1.0_t23-0.6.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fhomD0"	15.6343435500411	17.1828386908561	5348	912	1000	633	63.3	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.6"	"Alternate_t123-1.0_t23-0.6.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fdD0"	9.71853343532723	11.7196458892754	5348	912	1000	625	62.5	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.8"	"Alternate_t123-1.0_t23-0.8.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D"	2.64633356135589	58.5748870014397	5186	750	1000	229	22.9	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.8"	"Alternate_t123-1.0_t23-0.8.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0"	13.2944058539086	13.6719823561136	5186	750	1000	368	36.8	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.8"	"Alternate_t123-1.0_t23-0.8.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fhomD0"	12.4868897584227	12.7902687322444	5186	750	1000	361	36.1	"gene flow P2-P3"
"1.2"	"1.0"	"1.0"	"0.8"	"Alternate_t123-1.0_t23-0.8.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fdD0"	7.52124314632086	8.27834009595741	5186	750	1000	361	36.1	"gene flow P2-P3"
"1.2"	"1.0"	"1.2"	"0.2"	"Alternate_t123-1.2_t23-0.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D"	8.26216347648669	61.8562969226582	5436	1000	1000	680	68	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.2"	"Alternate_t123-1.2_t23-0.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0"	24.4837600613558	35.2382862727779	5436	1000	1000	956	95.6	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.2"	"Alternate_t123-1.2_t23-0.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fhomD0"	22.8981318653182	28.6441723192052	5436	1000	1000	960	96	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.2"	"Alternate_t123-1.2_t23-0.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fdD0"	16.3995593096045	23.3353818317031	5436	1000	1000	955	95.5	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.4"	"Alternate_t123-1.2_t23-0.4.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D"	7.65165134642012	61.3087839123427	5422	986	1000	608	60.8	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.4"	"Alternate_t123-1.2_t23-0.4.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0"	21.0906641194817	25.1070459257483	5422	986	1000	869	86.9	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.4"	"Alternate_t123-1.2_t23-0.4.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fhomD0"	19.8779331387735	23.6227981147185	5422	986	1000	870	87	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.4"	"Alternate_t123-1.2_t23-0.4.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fdD0"	13.29475187545	17.7515001111294	5422	986	1000	861	86.1	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D"	6.86965668955992	60.6007038665184	5407	971	1000	508	50.8	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0"	18.2842440870797	20.5667305267497	5407	971	1000	758	75.8	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fhomD0"	17.1623272132402	19.1171376240959	5407	971	1000	753	75.3	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.6"	"Alternate_t123-1.2_t23-0.6.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fdD0"	10.9354261527723	13.4801994878697	5407	971	1000	741	74.1	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D"	5.18014728542719	59.5645864667847	5344	908	1000	370	37	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0"	15.4357214999757	16.2704300541247	5344	908	1000	580	58	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fhomD0"	14.5457421051254	15.3308199770661	5344	908	1000	581	58.1	"gene flow P3-P2"
"1.2"	"1.0"	"1.2"	"0.8"	"Alternate_t123-1.2_t23-0.8.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fdD0"	8.8751712976759	10.1068845896183	5344	908	1000	564	56.4	"gene flow P3-P2"
"1.2"	"1.0"	"1.4"	"1.2"	"Alternate_t123-1.4_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D"	2.65872427014122	58.7352356073888	5183	747	1000	248	24.8	"Ancestral structure"
"1.2"	"1.0"	"1.4"	"1.2"	"Alternate_t123-1.4_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0"	12.6011107304418	12.5400079036542	5183	747	1000	316	31.6	"Ancestral structure"
"1.2"	"1.0"	"1.4"	"1.2"	"Alternate_t123-1.4_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fhomD0"	11.9075896454312	11.8712931159354	5183	747	1000	320	32	"Ancestral structure"
"1.2"	"1.0"	"1.4"	"1.2"	"Alternate_t123-1.4_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fdD0"	7.09720341049006	7.49179509918144	5183	747	1000	317	31.7	"Ancestral structure"
"1.2"	"1.0"	"1.6"	"1.2"	"Alternate_t123-1.6_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D"	5.13369400495236	59.6154929928945	5330	894	1000	374	37.4	"Ancestral structure"
"1.2"	"1.0"	"1.6"	"1.2"	"Alternate_t123-1.6_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0"	13.9088278534578	13.8126688940261	5330	894	1000	463	46.3	"Ancestral structure"
"1.2"	"1.0"	"1.6"	"1.2"	"Alternate_t123-1.6_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fhomD0"	13.1752794424972	13.12251947645	5330	894	1000	470	47	"Ancestral structure"
"1.2"	"1.0"	"1.6"	"1.2"	"Alternate_t123-1.6_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fdD0"	7.9170532619681	8.381043033818	5330	894	1000	459	45.9	"Ancestral structure"
"1.2"	"1.0"	"1.8"	"1.2"	"Alternate_t123-1.8_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D"	6.44194045362736	60.2658640212984	5394	958	1000	442	44.2	"Ancestral structure"
"1.2"	"1.0"	"1.8"	"1.2"	"Alternate_t123-1.8_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0"	15.1821656561235	15.1037432879791	5394	958	1000	595	59.5	"Ancestral structure"
"1.2"	"1.0"	"1.8"	"1.2"	"Alternate_t123-1.8_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fhomD0"	14.4269501704468	14.43506953047	5394	958	1000	601	60.1	"Ancestral structure"
"1.2"	"1.0"	"1.8"	"1.2"	"Alternate_t123-1.8_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fdD0"	8.74682788433445	9.32157644291511	5394	958	1000	605	60.5	"Ancestral structure"
"1.2"	"1.0"	"2.0"	"1.2"	"Alternate_t123-2.0_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"D"	7.2871835238909	60.9423822861759	5419	983	1000	524	52.4	"Ancestral structure"
"1.2"	"1.0"	"2.0"	"1.2"	"Alternate_t123-2.0_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fGD0"	16.1617781146079	16.2085243540186	5419	983	1000	672	67.2	"Ancestral structure"
"1.2"	"1.0"	"2.0"	"1.2"	"Alternate_t123-2.0_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fhomD0"	15.4105326591013	15.5825788608867	5419	983	1000	691	69.1	"Ancestral structure"
"1.2"	"1.0"	"2.0"	"1.2"	"Alternate_t123-2.0_t23-1.2.Background_t123-1.2_t21-1.0.10000.sg.csv"	10000	"fdD0"	9.49942261433659	10.3146893177353	5419	983	1000	685	68.5	"Ancestral structure"
"1.4"	"0.2"	"1.6"	"1.4"	"Alternate_t123-1.6_t23-1.4.Background_t123-1.4_t21-0.2.10000.sg.csv"	10000	"D"	3.5128514703849	54.6349365209845	5320	756	1000	254	25.4	"Ancestral structure"
"1.4"	"0.2"	"1.6"	"1.4"	"Alternate_t123-1.6_t23-1.4.Background_t123-1.4_t21-0.2.10000.sg.csv"	10000	"fGD0"	3.97812838140789	7.98440839908897	5320	756	1000	641	64.1	"Ancestral structure"
"1.4"	"0.2"	"1.6"	"1.4"	"Alternate_t123-1.6_t23-1.4.Background_t123-1.4_t21-0.2.10000.sg.csv"	10000	"fhomD0"	3.79454991736842	7.64810790051501	5320	756	1000	644	64.4	"Ancestral structure"
"1.4"	"0.2"	"1.6"	"1.4"	"Alternate_t123-1.6_t23-1.4.Background_t123-1.4_t21-0.2.10000.sg.csv"	10000	"fdD0"	2.51835067087406	4.68282772714437	5320	756	1000	602	60.2	"Ancestral structure"
